"id","diocese_id","code","alias","name","type","responsible","description","email","phone","url","picture","tags","phone_original","phone_international","phone_national","community_type","common_name"
3180,865,"dn/93/saint-andre","137023","Saint André de Montreuil","Paroisse",," ","standremontreuil@gmail.com","+33148590285","http://www.montreuil93.catholique.fr","http://lh3.ggpht.com/eE5MNfSHGhP7LnsUf7SKptaXuiq2iJFb9bsFzHA1hH9e7IwImjfCVyHTnZ7JlJVeuyUkLfCMq-NHbRLQArhhp1I",,"01 48 59 02 85","+33 1 48 59 02 85","01 48 59 02 85","PARISH",
3181,865,"dn/93/saint-arnoult","137024","Saint Arnoult","Paroisse",," ",,"+33143053697",,,,"01 43 05 36 97","+33 1 43 05 36 97","01 43 05 36 97","PARISH",
3182,865,"dn/93/saint-augustin","137025","Saint Augustin","Paroisse",," ",,"+33148481051",,,,"01 48 48 10 51","+33 1 48 48 10 51","01 48 48 10 51","PARISH",
3183,865,"dn/93/saint-baudile","137026","Saint Baudile","Paroisse",," ","padrenicolas@hotmail.fr","+33143082035","http://neuilly93.catholique.fr",,,"01 43 08 20 35","+33 1 43 08 20 35","01 43 08 20 35","PARISH",
3184,865,"dn/93/saint-charles","137027","Saint Charles","Paroisse",," ","st_charles_bm@yahoo.fr","+33148672065","http://www.leschretiensdelamolette.com",,,"01 48 67 20 65","+33 1 48 67 20 65","01 48 67 20 65","PARISH",
3185,865,"dn/93/saint-charles-des-ruffins","137028","Saint Charles des Ruffins","Paroisse",," ","paroisses.haut.montreuil@gmail.com","+33145285162","http://www.montreuil93.catholique.fr","http://lh3.ggpht.com/NrQTHir9KLasu0fbM4Qf0VxvM89ojuTOL-KZRfcE3dsEspBMsmF7mSvARN1dcO790-84qG2wuxOK9EQTcpd6bGkD",,"01 45 28 51 62","+33 1 45 28 51 62","01 45 28 51 62","PARISH",
3186,865,"dn/93/saint-christophe","137029","Saint Christophe","Paroisse",,"Accueil : samedi de 10h à 12hMesse de semaine les lundi et vendredi à 9hTél./Fax. : 09 57 42 81 28 ","paroissecoubron@free.fr","+33143887114","http://plateau93.catholique.fr","http://lh3.googleusercontent.com/0e6atdytXl6KIYRf8JNfZmSulpHA7bzNb8SRoimdDMi_un7kjg_3zFUAXePU5_MxUEXvKKIhSybv1D2F-PrL0FUR",,"01 43 88 71 14","+33 1 43 88 71 14","01 43 88 71 14","PARISH",
3187,865,"dn/93/saint-denis","137030","Saint Denis de Clichy","Paroisse",," ","paroissedeclichysousbois@orange.fr","+33143303012","http://paroisse-clichy.pagesperso-orange.fr","http://lh3.ggpht.com/9KNx7zL9ISxqbcrzk_iLEvaTjmPYrfehnWDgiT7ylbyrwf6kpOYiV-1nNH3E27ukRqC-EY7bvYy55UD2-cHSk1g",,"01 43 30 30 12","+33 1 43 30 30 12","01 43 30 30 12","PARISH",
3188,865,"dn/93/saint-denis-de-dugny","933sq8","Saint Denis de Dugny","Paroisse",," ","paroissestdenis@yahoo.fr",,,,,,,,"PARISH",
3189,865,"dn/93/saint-denys-de-l-estree","137031","Saint Denys de l'Estrée","Paroisse",," ","secretariat.estree@wanadoo.fr","+33148202544","http://saintdenis.paroisse.net/",,,"01 48 20 25 44","+33 1 48 20 25 44","01 48 20 25 44","PARISH",
3190,865,"dn/93/saint-etienne","137032","Saint Etienne","Paroisse",," ","paroisse.noisylesec@free.fr","+33148458776","http://www.romainlesec.fr",,,"01 48 45 87 76","+33 1 48 45 87 76","01 48 45 87 76","PARISH",
3191,865,"dn/93/saint-germain-de-gagny","93271x","Saint Germain de Gagny","Paroisse",," ","paroissestgermain.gagny@orange.fr","+33966933212","http://www.paroisses-gagny.com",,,"09 66 93 32 12","+33 9 66 93 32 12","09 66 93 32 12","PARISH",
3192,865,"dn/93/saint-germain-de-pantin","dn/93/saint-germain","Saint Germain de Pantin","Paroisse",," ",,"+33148451470",,,,"0148451470","+33 1 48 45 14 70","01 48 45 14 70","PARISH",
3193,865,"dn/93/saint-germain-l-auxerrois","137034","Saint Germain l'Auxerrois","Paroisse",," ","paroisse.romainville@gmail.com","+33148452941","http://www.romainlesec.fr",,,"01 48 45 29 41","+33 1 48 45 29 41","01 48 45 29 41","PARISH",
3194,865,"dn/93/saint-henri","137036","Saint Henri","Paroisse",," ","paroissesnp@free.fr","+33143001032","http://neuilly93.catholique.fr",,,"01 43 00 10 32","+33 1 43 00 10 32","01 43 00 10 32","PARISH",
3195,865,"dn/93/saint-joseph","137039","Saint Joseph","Paroisse",," ","st.joseph_aulnay@yahoo.fr","+33148666218","http://www.aulnay93.catholique.fr",,,"01 48 66 62 18","+33 1 48 66 62 18","01 48 66 62 18","PARISH",
3196,865,"dn/93/saint-louis","137043","Saint Louis de Drancy","Paroisse",," ","st_louis_drancy@yahoo.fr","+33148320479",,,,"01 48 32 04 79","+33 1 48 32 04 79","01 48 32 04 79","PARISH",
3197,865,"dn/93/saint-luc","137044","Saint Luc des Grands-Champs","Paroisse",," ","paroisse.romainville@gmail.com",,,,,,,,"PARISH",
3198,865,"dn/93/saint-lucien","137045","Saint Lucien","Paroisse",," ","paroisse-st-lucien@sfr.fr","+33170242019",,,,"01 70 24 20 19","+33 1 70 24 20 19","01 70 24 20 19","PARISH",
3199,865,"dn/93/saint-martin","137046","Saint Martin","Paroisse",," ",,"+33143851897",,,,"01 43 85 18 97 ","+33 1 43 85 18 97","01 43 85 18 97","PARISH",
3200,865,"dn/93/saint-maurice","137047","Saint Maurice de la Boissière","Paroisse",," ","paroisses.haut.montreuil@gmail.com","+33142871338","http://www.montreuil93.catholique.fr","http://lh6.ggpht.com/im4ejU3UaGF5h4Lfn5QGptOhVJMfgpAC3Ux4gkb76BfHBEd0oEEDcP5jHZmLYDizGc00C9zvoouFcpIcxsjJpPk",,"01 42 87 13 38","+33 1 42 87 13 38","01 42 87 13 38","PARISH",
3201,865,"dn/93/saint-michel","137049","Saint Michel de Gargan","Paroisse",," ","st.michel.gargan@gmail.com","+33143815158","http://catholiquesalivrygargan.unblog.fr/",,,"01 43 81 51 58","+33 1 43 81 51 58","01 43 81 51 58","PARISH",
3202,865,"dn/93/saint-medard-epinay-sur-seine","smt93","Saint Médard (Epinay-sur-Seine)","Paroisse",," ","paroisses.epinay93800@gmail.com",,"http://epinay93.catholique.fr/",,,,,,"PARISH",
3203,865,"dn/93/saint-medard-tremblay-en-france","137048","Saint Médard (Tremblay-en-France)","Paroisse",," ",,"+33148607456",,,,"01 48 60 74 56","+33 1 48 60 74 56","01 48 60 74 56","PARISH",
3204,865,"dn/93/saint-nicolas","137050","Saint Nicolas du bourget","Paroisse",," ","saint-nicolas.lebourget@wanadoo.fr","+33148371585","http://leschretiensdelamolette.com/ ",,,"01 48 37 15 85","+33 1 48 37 15 85","01 48 37 15 85","PARISH",
3205,865,"dn/93/saint-ouen-le-vieux","137051","Saint Ouen le Vieux","Paroisse",," ","pndrosaire@gmail.com","+33140114725",,,,"01 40 11 47 25","+33 1 40 11 47 25","01 40 11 47 25","PARISH",
3206,865,"dn/93/saint-patrice-d-orgemont","137052","Saint Patrice d'Orgemont","Paroisse",," ","paroisses.epinay93800@gmail.com","+33148411721","http://epinay93.catholique.fr/",,,"01 48 41 17 21","+33 1 48 41 17 21","01 48 41 17 21","PARISH",
3207,865,"dn/93/saint-pierre-saint-paul","137056","Saint Pierre Saint Paul de Montreuil","Paroisse",," ","stpierrestpaulmontreuil@gmail.com","+33142873006","http://www.montreuil93.catholique.fr","http://lh6.ggpht.com/DYT6NvgCFXxMAEIsp5xCWxKMaLgd4ucr1dXeWDs1hYFaw5CrLVaxm_TpGeBbyYobx_70nx9sKkJx26v05SUXO04",,"0142873006","+33 1 42 87 30 06","01 42 87 30 06","PARISH",
3208,865,"dn/93/saint-pierre-de-bondy","930om8","Saint Pierre de Bondy","Paroisse",," ","paroisses.bondy@orange.fr","+33148470298","http://paroissesbondypavillons.wordpress.com ",,,"01 48 47 02 98","+33 1 48 47 02 98","01 48 47 02 98","PARISH",
3209,865,"dn/93/saint-pierre","137054","Saint Pierre de l'Ile-Saint-Denis","Paroisse",," ",,"+33148202544","http://saintdenis.paroisse.net/",,,"01 48 20 25 44","+33 1 48 20 25 44","01 48 20 25 44","PARISH",
3210,865,"dn/93/saint-sulpice-d-aulnay","93daug","Saint Sulpice d'Aulnay","Paroisse",," ","aulnay.stsulpice@free.fr","+33148666472","http://www.aulnay93.catholique.fr",,,"0148666472","+33 1 48 66 64 72","01 48 66 64 72","PARISH",
3211,865,"dn/93/saint-sulpice","137057","Saint Sulpice de Noisy le Grand","Paroisse",," ","secretariat@catho-noisylegrand.fr","+33143034957","http://www.catho-noisylegrand.fr",,,"0143034957","+33 1 43 03 49 57","01 43 03 49 57","PARISH",
3212,865,"dn/93/saint-yves-des-quatre-routes","137059","Saint Yves des Quatre Routes","Paroisse",," ","paroisse.styves4routes@gmail.com","+33148360903",,,,"01 48 36 09 03","+33 1 48 36 09 03","01 48 36 09 03","PARISH",
3213,865,"dn/93/saint-gervais-saint-protais","137035","Saint-Gervais-Saint-Protais","Paroisse",," ","catholique.pierrefitte@gmail.com","+33148262357","http://catholique-pierrefitte-stains.fr",,,"01 48 26 23 57","+33 1 48 26 23 57","01 48 26 23 57","PARISH",
3214,865,"dn/93/saint-jean-baptiste","137038","Saint-Jean-Baptiste","Paroisse",," ","paroisse.noisylesec@free.fr","+33148458776","http://www.romainlesec.fr",,,"01 48 45 87 76","+33 1 48 45 87 76","01 48 45 87 76","PARISH",
3215,865,"dn/93/saint-jean","137037","Saint-Jean-l'Evangéliste","Paroisse",," ","secteur2drancy@yahoo.fr","+33148960125",,,,"01 48 96 01 25","+33 1 48 96 01 25","01 48 96 01 25","PARISH",
3216,865,"dn/93/saint-laurent","137040","Saint-Laurent","Paroisse",," ","paroissesaintegenevieve@wanadoo.fr","+33148945625","http://eglise-catholique-rosny.fr",,,"01 48 94 56 25","+33 1 48 94 56 25","01 48 94 56 25","PARISH",
3217,865,"dn/93/saint-leu-saint-gilles","137041","Saint-Leu-Saint-Gilles","Paroisse",," ","paroissesbagnolet@gmail.com","+33149930520",,,,"01 49 93 05 20","+33 1 49 93 05 20","01 49 93 05 20","PARISH",
3218,865,"dn/93/saint-liphard","137042","Saint-Liphard","Paroisse",," ","paroisses.epinay93800@gmail.com","+33148212107","http://epinay93.catholique.fr/",,,"0148212107","+33 1 48 21 21 07","01 48 21 21 07","PARISH",
3219,865,"dn/93/saint-louis-de-bondy","93vgs1","Saint-Louis de Bondy","Paroisse","Père Bertrand Collignon"," ","paroisses.bondy@orange.fr","+33148480150","http://paroissesbondypavillons.wordpress.com ",,,"01 48 48 01 50","+33 1 48 48 01 50","01 48 48 01 50","PARISH",
3220,865,"dn/93/saint-louis-de-villemomble","934cv1","Saint-Louis de Villemomble","Paroisse",," ","psl.villemomble@orange.fr","+33145287181","http://www.eglise-villemomble.org","http://lh3.googleusercontent.com/NJgErePNzNphvDEwRxiJCn5IuTFmg564JJDAssGEEFtyuRQyt-51EtW74mVNsOPC9niQomCPAci5kK3hsUfatAt_",,"01 45 28 71 81","+33 1 45 28 71 81","01 45 28 71 81","PARISH",
3221,865,"dn/77/courtry","137071","Saint-Médard (Courtry)","Paroisse",,"Accueil à l&#39;église le vendredi de 14h à 16h(Sauf vacances scolaires)Pas de messe de semaine ","paroisse.courtry@gmail.com","+33143304283","http://plateau93.catholique.fr","http://lh3.googleusercontent.com/JhLN6osdDDozweog37y9OGcjf-M1S8uzr19joQ7wngpOvtSDdS67Wn5a4VKojG9VR_g0Gfwz57vZL9JRqzNP5ms",,"01 43 30 42 83","+33 1 43 30 42 83","01 43 30 42 83","PARISH",
3222,865,"dn/93/saint-nicolas-de-vaujours","93flww","Saint-Nicolas de Vaujours","Paroisse",,"Accueil : vendredi de 17h à 19hMesse de semaine les mardi et jeudi à 9h ","paroisse.vaujours@free.fr","+33952946577","http://plateau93.catholique.fr","http://lh3.googleusercontent.com/oivfqSqPqQ3ioL_v-nItHU39rMoMbXeCmamjT9cQWMjv7FwI7gbxEh-x2Hrb3rh4E4ovCI4B4aLdkcC0_hVq5_7a",,"09 52 94 65 77","+33 9 52 94 65 77","09 52 94 65 77","PARISH",
3793,872,"ga/05/saleon","142189","Saléon","Paroisse",,,,,"",,,,,,"PARISH",
3223,865,"dn/93/saint-paul-sainte-genevieve","137053","Saint-Paul Sainte-Geneviève du Montfort","Paroisse",," ",,"+33143523832","http://www.eglise-catholique-aubervilliers.fr",,,"01 43 52 38 32","+33 1 43 52 38 32","01 43 52 38 32","PARISH",
3224,865,"dn/93/saint-pierre-de-nonneville","137055","Saint-Pierre de Nonneville","Paroisse",,"

Accueil et secrétariat paroissial :57 rue de Reims&nbsp;&nbsp; 93600 Aulnay-sous-Bois&nbsp; sur
rendez-vous à l’église ou au presbytère.","paroissestpierrenonneville@orange.fr","+33148195253","http://www.aulnay93.catholique.fr",,,"01 48 19 52 53","+33 1 48 19 52 53","01 48 19 52 53","PARISH",
3225,865,"dn/saint-pierre-et-saint-paul-de-montfermeil","886or3","Saint-Pierre et Saint-Paul de Montfermeil","Paroisse",,"Accueil :mardi au vendredi de 17h à 18h30samedi de 10h à 12hMesses de semainemardi, mercredi, jeudi et samedi à 8h30vendredi à 19h30 ","paroisse.montfermeil@free.fr","+33143304283","http://plateau93.catholique.fr","http://lh3.googleusercontent.com/A12qEvpwRfg2EyM8cVuvCGF10ZhNhUtiJoKcauYrB95KbIPExUy8zhQaD65ddoPVwI7DpeDM_sXaLuRBDsimsAU",,"01 43 30 42 83","+33 1 43 30 42 83","01 43 30 42 83","PARISH",
3226,865,"dn/93/saint-vincent-de-paul","137058","Saint-Vincent-de-Paul","Paroisse",," ","svdpaul@orange.fr",,,,,,,,"PARISH",
3227,865,"dn/93/sainte-bernadette","137060","Sainte Bernadette","Paroisse",,"Accueil : mardi, jeudi et samedi de 10h à 12hMesse de semaine le mardi à 18h ","sainte.bernadette.gagny@orange.fr","+33143021523","http://plateau93.catholique.fr","http://lh3.googleusercontent.com/7rlBCwx_uGyY-NcEBSX8SkT1oe2z1Fet8gSewA23UMKZOXbtt2Aycfi-HFh-GHbO7I-FxLAKgochrPnLtyi2Sig",,"01 43 02 15 23","+33 1 43 02 15 23","01 43 02 15 23","PARISH",
3228,865,"dn/93/sainte-cecile-de-la-briche","137061","Sainte Cécile de la Briche","Paroisse",," ","paroisses.epinay93800@gmail.com","+33148214303","http://epinay93.catholique.fr/",,,"01 48 21 43 03","+33 1 48 21 43 03","01 48 21 43 03","PARISH",
3229,865,"dn/93/sainte-elisabeth-de-freinville","137062","Sainte Elisabeth de Freinville","Paroisse",," ",,"+33143832553",,,,"01 43 83 25 53","+33 1 43 83 25 53","01 43 83 25 53","PARISH",
3230,865,"dn/93/sainte-famille","137063","Sainte Famille","Paroisse",," ",,"+33148451460",,,,"01 48 45 14 60","+33 1 48 45 14 60","01 48 45 14 60","PARISH",
3231,865,"dn/93/sainte-genevieve","137064","Sainte Geneviève","Paroisse",," ","paroissesaintegenevieve@wanadoo.fr","+33145280637","http://eglise-catholique-rosny.fr",,,"01 45 28 06 37","+33 1 45 28 06 37","01 45 28 06 37","PARISH",
3232,865,"dn/93/sainte-genevieve-saint-denis","93genev","Sainte Geneviève de la Plaine Saint Denis","Paroisse",,"tél 0148202544",,"+33148200332",,,,"01 48 20 03 32","+33 1 48 20 03 32","01 48 20 03 32","PARISH",
3233,865,"dn/93/sainte-jeanne-d-arc-de-la-mutualite","137065","Sainte Jeanne d'Arc de la Mutualité","Paroisse",," ","secretariat.estree@wanadoo.fr","+33148202544","http://saintdenis.paroisse.net/",,,"01 48 20 25 44","+33 1 48 20 25 44","01 48 20 25 44","PARISH",
3234,865,"dn/93/sainte-louise-de-marillac","137066","Sainte Louise de Marillac","Paroisse",," ","secteur2drancy@yahoo.fr","+33148322922",,,,"01 48 32 29 22","+33 1 48 32 29 22","01 48 32 29 22","PARISH",
3235,865,"dn/93/sainte-marthe","137067","Sainte Marthe des quatre chemins","Paroisse",," ","stmartheparoisse@yahoo.fr","+33148450277","http://saintemarthe.org/",,,"01 48 45 02 77","+33 1 48 45 02 77","01 48 45 02 77","PARISH",
3236,865,"dn/93/sainte-therese-de-gagny","939f0t","Sainte Thérèse de Gagny","Paroisse",," ","ste-therese.gagny@orange.fr","+33143091833","http://www.paroisses-gagny.com",,,"01 43 09 18 33","+33 1 43 09 18 33","01 43 09 18 33","PARISH",
3237,865,"dn/93/sainte-therese","137068","Sainte Thérèse des Joncherolles","Paroisse",," ","ste.therese.joncherolles@gmail.com","+33148262357","http://catholique-pierrefitte-stains.fr",,,"0148262357","+33 1 48 26 23 57","01 48 26 23 57","PARISH",
3238,865,"dn/93/sainte-therese-du-vert-galant","137069","Sainte Thérèse du Vert Galant","Paroisse",," ","estheres.tremblay@orange.fr","+33148606418",,,,"01 48 60 64 18","+33 1 48 60 64 18","01 48 60 64 18","PARISH",
3239,865,"dn/93/sacre-coeur-et-sainte-therese","137022","Sainte-Thérèse-et-Sacré-Coeur","Paroisse",," ","eglisesaintetherese@orange.fr","+33148669997","http://www.leschretiensdelamolette.com",,,"01 48 66 99 97","+33 1 48 66 99 97","01 48 66 99 97","PARISH",
3240,865,"dn/93/tous-les-saints","137070","Tous les Saints","Paroisse",," ","standre.paroisse@gmail.com","+33148374855","http://bobigny93.catholique.fr/",,,"01.48.37.48.55","+33 1 48 37 48 55","01 48 37 48 55","PARISH",
3241,868,"et/42/bienheureux-antoine-chevrier","138001","Bienheureux Antoine Chevrier","Paroisse",," ","paroisse.chevrier@diocese-saintetienne.fr","+33477742428","http://www.paroissechevrier.cef.fr",,,"04 77 74 24 28","+33 4 77 74 24 28","04 77 74 24 28","PARISH",
3242,868,"et/42/notre-dame-de-la-joie","138002","Notre Dame de la Joie","Paroisse","Père Emmanuel RUBSHA","Prêtre responsable de la paroisse","paroisse.notredamedelajoie@diocese-saintetienne.fr","+33477742340","http://www.paroisse-ndjoie42.catholique.fr","http://lh6.ggpht.com/fHwRlfGiChlys_jNSy2vLlhdk9mIVuhJ0lyk-HKY26oi_8Gdxs35d6-5rb0sRzcwbUOHv-BPYBSAxrovikzuTw",,"04 77 74 23 40","+33 4 77 74 23 40","04 77 74 23 40","PARISH",
3243,868,"et/42/saint-benoit","138004","Saint Benoît","Paroisse","Père Jean-Marie Guillemot"," permanence d&#39;accueil (horaire d&#39;été):&nbsp;jeudi matin à la cure St-Roch, 50 rue Antoine Durafour ; 04 77 25 16 42",,"+33477251642","http://paroissestbenoit42.cef.fr/wordpress/",,,"04 77 25 16 42","+33 4 77 25 16 42","04 77 25 16 42","PARISH",
3244,868,"et/42/saint-ennemond-en-gier","138005","Saint Ennemond en Gier","Paroisse",,,,"+33477190160","http://www.st-ennemond42.cef.fr",,,"04 77 19 01 60","+33 4 77 19 01 60","04 77 19 01 60","PARISH",
3245,868,"et/42/saint-etienne","138006","Saint Etienne","Paroisse",," ",,"+33477322707","http://paroisse-saintetienne.blogspot.fr/",,,"04 77 32 27 07","+33 4 77 32 27 07","04 77 32 27 07","PARISH",
3246,868,"et/42/saint-francois-en-forez","138007","Saint François en Forez","Paroisse",," ",,"+33477364762",,,,"04 77 36 47 62","+33 4 77 36 47 62","04 77 36 47 62","PARISH",
3247,868,"et/42/saint-irenee-des-monts-du-lyonnais","138008","Saint Irénée des Monts du Lyonnais","Paroisse",,,"saint-irenee.paroisse@wanadoo.fr","+33477542107","http://saintirenee42.cef.fr",,,"04 77 54 21 07","+33 4 77 54 21 07","04 77 54 21 07","PARISH",
3248,868,"et/42/saint-jacques-du-haut-forez","138009","Saint Jacques du Haut Forez","Paroisse",," ",,,,,,,,,"PARISH",
3249,868,"et/42/saint-jean-louis-du-levant","138010","Saint Jean Louis du Levant","Paroisse",,,,,"http://www.st-jean-louis-levant42.catholique.fr/",,,,,,"PARISH",
3250,868,"et/42/saint-jean-sur-onzon","138011","Saint Jean sur Onzon","Paroisse",,,"paroisse.stjeansuronzon@wanadoo.fr","+33477536045","http://st-jeansuronzon.cef.fr/",,,"04-77-53-60-45","+33 4 77 53 60 45","04 77 53 60 45","PARISH",
3251,868,"et/42/saint-joseph-des-bords-de-loire","138012","Saint Joseph des bords de Loire","Paroisse","Père Jean-Baptiste Chaussy, Curé."," ","par.st.joseph@wanadoo.fr","+33477544126","http://www.saintjosephdesbordsdeloire.cef.fr",,,"04 77 54 41 26","+33 4 77 54 41 26","04 77 54 41 26","PARISH",
3252,868,"et/42/saint-luc","138013","Saint Luc","Paroisse",," ","paroisse.saint.luc@orange.fr","+33477572902",,,,"04 77 57 29 02","+33 4 77 57 29 02","04 77 57 29 02","PARISH",
3253,868,"et/42/saint-marcellin-en-pilat","138014","Saint Marcellin en Pilat","Paroisse",," ",,,,,,,,,"PARISH",
3794,872,"ga/05/salerans","142190","Salérans","Paroisse",,,,,"",,,,,,"PARISH",
3254,868,"et/42/saint-martin-en-ondaine","138015","Saint Martin en Ondaine","Paroisse",," ","saintmartinenondaine@gmail.com","+33477560165","http://www.saintmartinenondaine.fr",,,"04-77-56-01-65","+33 4 77 56 01 65","04 77 56 01 65","PARISH",
3255,868,"et/42/saint-matthieu","138016","Saint Matthieu","Paroisse",,,"ste-marguerite@wanadoo.fr","+33477328423","http://paroisse-st-matthieu-42.cef.fr",,,"04 77 32 84 23","+33 4 77 32 84 23","04 77 32 84 23","PARISH",
3256,868,"et/42/saint-paul-en-forez-donzy","138017","Saint Paul en Forez Donzy","Paroisse",,,,,"",,,,,,"PARISH",
3257,868,"et/42/saint-roch-des-montagnes","138019","Saint Roch des Montagnes","Paroisse","Père Guy Daurat"," ","paroisse-st-roch@orange.fr","+33477247203",,,,"04-77-24-72-03","+33 4 77 24 72 03","04 77 24 72 03","PARISH",
3258,868,"et/42/saint-regis-d-argental","138018","Saint Régis d'Argental","Paroisse",," ","secretariat@paroissestregis.fr","+33972230830","http://paroisse-saint-regis-argental.cef.fr",,,"0972230830","+33 9 72 23 08 30","09 72 23 08 30","PARISH",
3259,868,"et/42/saint-thomas-en-val-de-gier","138021","Saint Thomas en Val de Gier","Paroisse",,,"st-thomas@wanadoo fr","+33477732242","",,,"04.77.73.22.42 ","+33 4 77 73 22 42","04 77 73 22 42","PARISH",
3260,868,"et/42/saint-thimotee-en-forez","138020","Saint Timothée en Forez","Paroisse",," ","contact@saint-timothee.fr","+33477022935","http://www.saint-timothee.fr/",,,"04-77-02-29-35","+33 4 77 02 29 35","04 77 02 29 35","PARISH",
3261,868,"et/42/saint-vincent-de-paul","138022","Saint Vincent de Paul","Paroisse",," ","paroisse.saintvincentdepaul@diocese-saintetienne.fr","+33477926101",,,,"04 77 92 61 01","+33 4 77 92 61 01","04 77 92 61 01","PARISH",
3262,868,"et/42/saint-vincent-en-lignon","138023","Saint Vincent en Lignon","Paroisse",," ","saintvincentenlignon@gmail.com","+33477240901","http://www.saintvincentenlignon.fr/","http://lh5.ggpht.com/NHMAPd-KRmsAp6t5QA3s43YqYLPQscYmKYp-EsBBwc2yzW0ojeqi6rTbskjCY9yI6gW_VqaVecDQSK5UiQjgvE8",,"04 77 24 09 01","+33 4 77 24 09 01","04 77 24 09 01","PARISH",
3263,868,"et/42/sainte-anne-de-liseron","138024","Sainte Anne de Liseron","Paroisse",," ",,,,,,,,,"PARISH",
3264,868,"et/42/sainte-blandine","138025","Sainte Blandine","Paroisse","Père Jean-Michel PEYRARD","La paroisse Ste Blandine est composée de 5 communautés et 5 églises. Elle comprend un morceau de ville (St François-Monthieu), une ancienne commune (Terrenoire), une partie rurale de St Chamond (La Chabure) et une commune actuelle (St Jean-Bonnefond) .",,"+33477326870","http://ParoisseSteBlandine.pagesperso-orange.fr",,,"04 77 32 68 70","+33 4 77 32 68 70","04 77 32 68 70","PARISH",
3265,868,"et/42/sainte-claire-en-forez","138026","Sainte Claire en Forez","Paroisse","Père Floribert MULUMBA MUAMBI"," ","paroisse.sainteclaire@diocese-saintetienne.fr","+33477961290","http://www.paroissesainteclaire-montbrison.org",,,"0477961290","+33 4 77 96 12 90","04 77 96 12 90","PARISH",
3266,868,"et/42/sainte-clotilde","138027","Sainte Clotilde","Paroisse",," ",,"+33477930858","http://paroissesteclotilde42.blogspot.fr/",,,"04 77 93 08 58","+33 4 77 93 08 58","04 77 93 08 58","PARISH",
3267,868,"et/42/sainte-marie-entre-rhone-et-pilat","143016","Sainte Marie Entre Rhône et Pilat","Paroisse","Père Philippe CHOMAT"," ","paroisse.saintemarie@orange.fr","+33474876120","http://www.saintemariepilat.fr/",,,"04 74 87 61 20","+33 4 74 87 61 20","04 74 87 61 20","PARISH",
3268,868,"et/42/sainte-marie-madeleine-en-gier","138029","Sainte Marie Madeleine en Gier","Paroisse","Bernard TORDI"," ","paroisse@ste-mariemadeleine-gier.cef.fr","+33984510997","https://paroisse-gier.fr/",,,"09 84 51 09 97","+33 9 84 51 09 97","09 84 51 09 97","PARISH",
3269,868,"et/42/sainte-marie-en-ondaine","138028","Sainte Marie en Ondaine","Paroisse",,,"pn15@wanadoo.fr","+33477610471","",,,"04 77 61 04 71","+33 4 77 61 04 71","04 77 61 04 71","PARISH",
3270,868,"et/42/sainte-therese-des-montagnes-du-soir","138030","Sainte Thérèse des Montagnes du Soir","Paroisse","Père Yves RAYMOND"," ","paroisse.saintetherese@diocese-saintetienne.fr","+33477961290","http://www.diocèse-saintetienne.fr/spip.php?rubrique104",,,"0477961290","+33 4 77 96 12 90","04 77 96 12 90","PARISH",
3271,869,"ex/27/andelle-pays-de-lyons","139073","Andelle Pays de Lyons","Paroisse",,"Informations concernant la paroisse. ",,"+33232490080","http://andelle.paysdelyons.free.fr/",,,"02.32.49.00.80","+33 2 32 49 00 80","02 32 49 00 80","PARISH",
3272,869,"ex/27/avre-et-iton","139063","Avre et Iton","Paroisse",,"&nbsp;Informations concernant la paroisse","jlrattier2@wanadoo.fr","+33232345079",,,,"02.32.34.50.79","+33 2 32 34 50 79","02 32 34 50 79","PARISH",
3273,869,"ex/27/ecouis","139012","Ecouis","Paroisse",," ",,,,,,,,,"PARISH",
3274,869,"ex/27/gaillard-sur-seine","139016","Gaillard sur Seine","Paroisse",,"Informations concernant la paroisse ","secretariatparoissialandelys@orange.fr","+33232541270","http://perso.orange.fr/paroisse.gaillard.sur.seine",,,"02.32.54.12.70","+33 2 32 54 12 70","02 32 54 12 70","PARISH",
3275,869,"ex/27/gisors-vallee-d-epte","139017","Gisors Vallée d'Epte","Paroisse",,"Liens vers les informations concernant la paroisse ","paroissegisorsvalleedepte@orange.fr","+33232552159","http://www.paroissegisorsvalleedepteetses21clochers.com/",,,"02.32.55.21.59","+33 2 32 55 21 59","02 32 55 21 59","PARISH",
3276,869,"ex/27/l-estuaire-pays-d-auge","139029","L'Estuaire Pays d'Auge","Paroisse",,"Informations concernant la paroisse ","paroisse.estuairepaysdauge@orange.fr","+33232577027",,,,"02.32.57.70.27","+33 2 32 57 70 27","02 32 57 70 27","PARISH",
3277,869,"ex/27/la-madeleine-netreville","139024","La Madeleine Netreville","Paroisse","Paroissemadnet@free.fr","Lien vers les informations générales concernant la paroisse ","paroissemadnet@free.fr","+33232331545","http://madeleinenetreville-evreux.catholique.fr/",,,"02.32.33.15.45","+33 2 32 33 15 45","02 32 33 15 45","PARISH",
3278,869,"ex/27/la-trinite-sur-risle","139025","La Trinité sur Risle","Paroisse",,"&nbsp;Informations concernant la paroisse ","paroisse-delatrinite-sur-risle@wanadoo.fr","+33232452027",,,,"02.32.45.20.27","+33 2 32 45 20 27","02 32 45 20 27","PARISH",
