"id","diocese_id","code","alias","name","type","responsible","description","email","phone","url","picture","tags","phone_original","phone_international","phone_national","common_name","created_at","updated_at","addresse_messe_info_id","addresse_google_maps_id","address_country","address_locality","address_region","postal_code","street_address","formatted_address","latitude","longitude","zoom"
17195,905,"pa/75/saint-denys-de-la-chapelle","169046","Saint-Denys de la Chapelle","Paroisse",," ","paroisse.stdenyslachapelle@gmail.com","+33146073552","http://saintdenyslachapelle.fr",,,"01 46 07 35 52","+33 1 46 07 35 52","01 46 07 35 52",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","52 rue de Torcy",,,,
17196,905,"pa/75/saint-denys-du-saint-sacrement","169047","Saint-Denys du Saint-Sacrement","Paroisse",," ","stdenys-marais@wanadoo.fr","+33144543588","http://www.saintdenys.net",,,"01 44 54 35 88","+33 1 44 54 35 88","01 44 54 35 88",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75003","15 rue Saint-Claude",,,,
17197,905,"pa/75/saint-dominique","169048","Saint-Dominique","Paroisse",," ","st.dominique.paroisse@orange.fr","+33145652025","http://saintdominique-paris.com",,,"01 45 65 20 25","+33 1 45 65 20 25","01 45 65 20 25",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75014","11 villa Saint-Jacques",,,,
17198,905,"pa/75/saint-esprit","169050","Saint-Esprit","Paroisse",," ","secretariat@st-esprit.org","+33144757750","http://www.st-esprit.org",,,"01 44 75 77 50","+33 1 44 75 77 50","01 44 75 77 50",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75012","1 rue Cannebière",,,,
17199,905,"pa/75/saint-eugene-sainte-cecile","169052","Saint-Eugène - Sainte-Cécile","Paroisse",," ","secretariat@saint-eugene.net","+33148247025","http://www.saint-eugene.net",,,"01 48 24 70 25","+33 1 48 24 70 25","01 48 24 70 25",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75009","4 rue du Conservatoire",,,,
17200,905,"pa/75/saint-eustache","169053","Saint-Eustache","Paroisse",," ","paroisse@saint-eustache.org","+33142363105","http://www.saint-eustache.org",,,"01 42 36 31 05","+33 1 42 36 31 05","01 42 36 31 05",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75001","2 impasse Saint-Eustache",,,,
17201,905,"pa/75/saint-ferdinand-des-ternes","169054","Saint-Ferdinand - Sainte-Thérèse de l'Enfant-Jésus","Paroisse",," ","paroisse@saintferdinanddesternes.fr","+33145740032","http://saintferdinanddesternes.fr",,,"01 45 74 00 32","+33 1 45 74 00 32","01 45 74 00 32",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","27 rue d'Armaillé",,,,
17202,905,"pa/75/saint-francois-d-assise","169055","Saint-François d'Assise","Paroisse",," ","stfrancoisassise@wanadoo.fr","+33142396458",,,,"01 42 39 64 58","+33 1 42 39 64 58","01 42 39 64 58",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","9 rue de Mouzaïa",,,,
17203,905,"pa/75/saint-francois-de-molitor","169056","Saint-François de Molitor","Paroisse",," ","sfrancoismolitor@free.fr","+33146513754","http://saintfrancois-molitor.cef.fr",,,"01 46 51 37 54","+33 1 46 51 37 54","01 46 51 37 54",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75016","44 rue Molitor",,,,
17204,905,"pa/75/saint-francois-de-sales","169057","Saint-François de Sales","Paroisse",," ","contact@parsfs.fr","+33143181515","http://saintfrancoisdesales.net",,,"01 43 18 15 15","+33 1 43 18 15 15","01 43 18 15 15",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","70 rue Jouffroy d'Abbans",,,,
17205,905,"pa/75/saint-francois-xavier","169058","Saint-François-Xavier","Paroisse",," ","courrier@sfx-paris.fr","+33144496262","http://www.sfx-paris.fr",,,"01 44 49 62 62","+33 1 44 49 62 62","01 44 49 62 62",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75007","39 boulevard des Invalides",,,,
17206,905,"pa/75/saint-gabriel","169059","Saint-Gabriel","Paroisse",," ","paroisse-stgab@9online.fr","+33143730319","http://www.saintgab.com",,,"01 43 73 03 19","+33 1 43 73 03 19","01 43 73 03 19",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75020","81 rue de la Plaine",,,,
17207,905,"pa/75/saint-georges","169060","Saint-Georges","Paroisse",," ","paroissesaintgeorges@orange.fr","+33142396180","http://saintgeorgesdelavillette.cef.fr",,,"01 42 39 61 80","+33 1 42 39 61 80","01 42 39 61 80",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","4 rue Édouard-Pailleron",,,,
17208,905,"pa/75/saint-germain-de-charonne","169061","Saint-Germain de Charonne","Paroisse",," ","par.st.g.ch@wanadoo.fr","+33143714204","http://www.saintgermaindecharonne.fr",,,"01 43 71 42 04","+33 1 43 71 42 04","01 43 71 42 04",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75020","4 place Saint-Blaise",,,,
17209,905,"pa/75/saint-germain-des-pres","169062","Saint-Germain des Prés","Paroisse",," ","secretariat@eglise-sgp.org","+33155428133","http://www.eglise-sgp.org",,,"01 55 42 81 33","+33 1 55 42 81 33","01 55 42 81 33",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75006","3 place Saint-Germain-des-Prés",,,,
17210,905,"pa/75/saint-germain-l-auxerrois","169063","Saint-Germain l'Auxerrois","Paroisse",," ","eglise@saintgermainlauxerrois.fr","+33142601396","https://www.saintgermainlauxerrois.fr",,,"01 42 60 13 96","+33 1 42 60 13 96","01 42 60 13 96",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75001","2 place du Louvre",,,,
17211,905,"pa/75/saint-hippolyte","169065","Saint-Hippolyte","Paroisse",," ","secretariat@saint-hippolyte.net","+33145851205","http://www.saint-hippolyte.net",,,"01 45 85 12 05","+33 1 45 85 12 05","01 45 85 12 05",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75013","27 avenue de Choisy",,,,
17212,905,"pa/75/saint-honore-d-eylau","169066","Saint-Honoré d'Eylau","Paroisse",," ","paroisse.saint.honore@wanadoo.fr","+33145019600","http://www.paroisse-saint-honore.com",,,"0145019600","+33 1 45 01 96 00","01 45 01 96 00",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75016","64 bis avenue Raymond-Poincaré",,,,
17213,905,"pa/75/saint-jacques-saint-christophe-de-la-villette","169068","Saint-Jacques - Saint-Christophe","Paroisse",," ","stjacques.stchristophe@wanadoo.fr","+33140365789","http://www.sjsc.fr",,,"01 40 36 57 89","+33 1 40 36 57 89","01 40 36 57 89",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","3 place de Joinville",,,,
17214,905,"pa/75/saint-jacques-du-haut-pas","169067","Saint-Jacques du Haut-Pas","Paroisse",," ","sjhp@wanadoo.fr","+33143259170","http://www.saintjacquesduhautpas.com",,,"0143259170","+33 1 43 25 91 70","01 43 25 91 70",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75005","252 rue Saint-Jacques",,,,
17215,905,"pa/75/saint-jean-de-montmartre","169073","Saint-Jean de Montmartre","Paroisse",," ","paroisse-saint-jean@wanadoo.fr","+33146064396","http://saintjeandemontmartre.com",,,"01 46 06 43 96","+33 1 46 06 43 96","01 46 06 43 96",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","21 rue des Abbesses",,,,
17216,905,"pa/75/saint-jean-des-deux-moulins","169074","Saint-Jean des Deux-Moulins","Paroisse",," ","paroissesj2m@gmail.com","+33145709475","http://sj2m.fr",,,"01 45 70 94 75","+33 1 45 70 94 75","01 45 70 94 75",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75013","185 rue du Château-des-Rentiers",,,,
17217,905,"pa/75/saint-jean-baptiste-de-belleville","169069","Saint-Jean-Baptiste de Belleville","Paroisse",," ","st.jean-baptiste.belleville@wanadoo.fr","+33142085454","http://sjbb.fr",,,"01 42 08 54 54","+33 1 42 08 54 54","01 42 08 54 54",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","15 rue Lassus",,,,
17218,905,"pa/75/saint-jean-baptiste-de-grenelle","169070","Saint-Jean-Baptiste de Grenelle","Paroisse",," ","accueil@sjbg.org","+33156568310","http://sjbg.org",,,"01 56 56 83 10","+33 1 56 56 83 10","01 56 56 83 10",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","14 place Étienne-Pernet",,,,
17219,905,"pa/75/saint-jean-baptiste-de-la-salle","169071","Saint-Jean-Baptiste de La Salle","Paroisse",," ","sjbs75015@gmail.com","+33147341995","http://paroisse-sjbs.fr",,,"01 47 34 19 95","+33 1 47 34 19 95","01 47 34 19 95",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","70 rue Falguière",,,,
17220,905,"pa/75/saint-jean-bosco","169072","Saint-Jean-Bosco","Paroisse",," ","paroissestjeanbosco@orange.fr","+33143702927","http://saintjeanboscoparis.catholique.fr",,,"01 43 70 29 27","+33 1 43 70 29 27","01 43 70 29 27",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75020","79 rue Alexandre-Dumas",,,,
17221,905,"pa/75/saint-joseph-des-nations","169077","Saint-Joseph des Nations","Paroisse",," ","paroisse@saintjosephdesnations.fr","+33143575850","http://saintjosephdesnations.fr",,,"01 43 57 58 50","+33 1 43 57 58 50","01 43 57 58 50",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75011","4 rue Darboy",,,,
17222,905,"pa/75/saint-joseph-des-epinettes","169076","Saint-Joseph des Épinettes","Paroisse",," ","paroisse@stjosephdesepinettes.org","+33153069111","http://www.stjosephdesepinettes.org",,,"01 53 06 91 11","+33 1 53 06 91 11","01 53 06 91 11",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","48 cité des Fleurs",,,,
17223,905,"pa/75/saint-joseph-artisan","169075","Saint-Joseph-Artisan","Paroisse",," ","sjoart@orange.fr","+33146079287","http://saintjosephartisan.fr",,,"01 46 07 92 87","+33 1 46 07 92 87","01 46 07 92 87",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75010","214 rue Lafayette",,,,
17224,905,"pa/75/saint-lambert-de-vaugirard","169079","Saint-Lambert de Vaugirard","Paroisse",," ","secretariat@st-lambert.fr","+33144194525","http://www.st-lambert.fr",,,"01 44 19 45 25","+33 1 44 19 45 25","01 44 19 45 25",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","2 rue Gerbert",,,,
17225,905,"pa/75/saint-laurent","169080","Saint-Laurent","Paroisse",," ","contact@asaintlaurent.com","+33146072465","http://www.asaintlaurent.com",,,"01 46 07 24 65","+33 1 46 07 24 65","01 46 07 24 65",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75010","119 rue du Faubourg-Saint-Martin",,,,
17226,905,"pa/75/saint-leu-saint-gilles","169082","Saint-Leu - Saint-Gilles","Paroisse",," ","saintleu.eglise@neuf.fr","+33142335022","http://saintleuparis.catholique.fr",,,"01 42 33 50 22","+33 1 42 33 50 22","01 42 33 50 22",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75001","92 rue Saint-Denis",,,,
17227,905,"pa/75/saint-louis-d-antin","169083","Saint-Louis d'Antin","Paroisse",," ","saintlouisantin@free.fr","+33145266534","http://www.saintlouisantin.fr",,,"01 45 26 65 34","+33 1 45 26 65 34","01 45 26 65 34",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75008","4 rue de Castellane",,,,
17228,905,"pa/75/saint-louis-en-l-ile","169085","Saint-Louis en l'Île","Paroisse",," ","saintlouis.enlile@free.fr","+33146341160","http://www.saintlouisenlile.catholique.fr",,,"01 46 34 11 60","+33 1 46 34 11 60","01 46 34 11 60",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75004","3 rue Poulletier",,,,
17229,905,"pa/75/saint-luc","169086","Saint-Luc","Paroisse",," ","paroisse@saintlucparis.com","+33153350120","http://www.saintlucparis.com",,,"01 53 35 01 20","+33 1 53 35 01 20","01 53 35 01 20",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","80 rue de l'Ourcq",,,,
17230,905,"pa/75/saint-leon","169081","Saint-Léon","Paroisse",," ","secretariat@saintleon.com","+33153696010","http://www.saintleon.com",,,"01 53 69 60 10","+33 1 53 69 60 10","01 53 69 60 10",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","1 place du Cardinal-Amette",,,,
17231,905,"pa/75/saint-marcel","169087","Saint-Marcel","Paroisse",," ","secretariat@paroissesaintmarcel.fr","+33147072743",,,,"01 47 07 27 43","+33 1 47 07 27 43","01 47 07 27 43",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75013","82 boulevard de l'Hôpital",,,,
17232,905,"pa/75/saint-martin-des-champs","169088","Saint-Martin des Champs","Paroisse",," ","paroisse@saintmartindeschamps.org","+33142083660","http://www.saintmartindeschamps.org",,,"01 42 08 36 60","+33 1 42 08 36 60","01 42 08 36 60",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75010","38 rue Albert-Thomas",,,,
17233,905,"pa/75/saint-merry","169090","Saint-Merry","Paroisse",," ","saint-merry@orange.fr","+33142719393","http://www.saintmerry.org","http://lh3.googleusercontent.com/iGLHvY_HRVL0sOlO9oDQKOxsSPbqFv5OLJ5pDOUUoT4XpZ-1NC8xSe0dixlitz6zGXMse-31_T2jCSZauljruShS",,"01 42 71 93 93","+33 1 42 71 93 93","01 42 71 93 93",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75004","76 rue de la Verrerie",,,,
17234,905,"pa/75/saint-michel","169119","Saint-Michel","Paroisse",," ","secretariat@saintmichel-paris.fr","+33143873394","http://www.saintmichel-paris.fr",,,"01 43 87 33 94","+33 1 43 87 33 94","01 43 87 33 94",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","3 place Saint-Jean",,,,
17235,905,"pa/75/saint-medard","169089","Saint-Médard","Paroisse",," ","saintmedard.paris@free.fr","+33144088700","http://saintmedard.org",,,"01 44 08 87 00","+33 1 44 08 87 00","01 44 08 87 00",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75005","39-41 rue Daubenton",,,,
17236,905,"pa/75/saint-nicolas-des-champs","169092","Saint-Nicolas des Champs","Paroisse",," ","secretariat@asaintnicolas.com","+33142729254","http://www.asaintnicolas.com",,,"01 42 72 92 54","+33 1 42 72 92 54","01 42 72 92 54",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75003","49 rue Turbigo",,,,
17237,905,"pa/75/saint-paul-saint-louis","169093","Saint-Paul - Saint-Louis","Paroisse",," ","contact@spsl.fr","+33142723032","http://spsl.fr",,,"01 42 72 30 32","+33 1 42 72 30 32","01 42 72 30 32",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75004","7 passage Saint-Paul",,,,
17238,905,"pa/75/saint-philippe-du-roule","169094","Saint-Philippe du Roule","Paroisse",," ","contact@stphilippeduroule.org","+33153530040","http://www.stphilippeduroule.org",,,"01 53 53 00 40","+33 1 53 53 00 40","01 53 53 00 40",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75008","9 rue de Courcelles",,,,
17239,905,"pa/75/saint-pierre-de-chaillot","169095","Saint-Pierre de Chaillot","Paroisse",," ","info@eglise-chaillot.com","+33147201233","http://www.eglise-chaillot.com",,,"01 47 20 12 33","+33 1 47 20 12 33","01 47 20 12 33",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75016","28 rue de Chaillot",,,,
17240,905,"pa/75/saint-pierre-de-montmartre","169096","Saint-Pierre de Montmartre","Paroisse",,"https://twitter.com/SPMontmartre ","contact@spmontmartre.com","+33146065763","http://www.saintpierredemontmartre.net",,,"01 46 06 57 63","+33 1 46 06 57 63","01 46 06 57 63",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","2 rue du Mont-Cenis",,,,
17241,905,"pa/75/saint-pierre-de-montrouge","169097","Saint-Pierre de Montrouge","Paroisse",," ","st.pierre.montrouge@free.fr","+33143954100","http://www.saintpierredemontrouge.com",,,"01 43 95 41 00","+33 1 43 95 41 00","01 43 95 41 00",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75014","9 passage Rimbaut",,,,
17242,905,"pa/75/saint-pierre-du-gros-caillou","169098","Saint-Pierre du Gros-Caillou","Paroisse",," ","paroisse.spgc@free.fr","+33144420404","http://www.stpierredugroscaillou.com",,,"01 44 42 04 04","+33 1 44 42 04 04","01 44 42 04 04",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75007","92 rue Saint-Dominique",,,,
17243,905,"pa/75/saint-roch","169099","Saint-Roch","Paroisse",," ","secretariat@paroissesaintroch.fr","+33142441320","http://www.paroissesaintroch.fr",,,"01 42 44 13 20","+33 1 42 44 13 20","01 42 44 13 20",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75001","24 rue Saint-Roch",,,,
17244,905,"pa/75/saint-sulpice","169101","Saint-Sulpice","Paroisse",," ","cr@pssparis.net","+33142345994","http://pss75.fr/saint-sulpice-paris/",,,"01 42 34 59 94","+33 1 42 34 59 94","01 42 34 59 94",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75006","50 rue de Vaugirard",,,,
17245,905,"pa/75/saint-severin","169100","Saint-Séverin - Saint-Nicolas","Paroisse",," ","paroisse@saint-severin.com","+33142349350","http://www.saint-severin.com",,,"01 42 34 93 50","+33 1 42 34 93 50","01 42 34 93 50",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75005","3 rue des Prêtres-Saint-Séverin",,,,
17246,905,"pa/75/saint-thomas-d-aquin","169102","Saint-Thomas d'Aquin","Paroisse",," ","question@eglisesaintthomasdaquin.fr","+33142225974","http://www.eglisesaintthomasdaquin.fr",,,"01 42 22 59 74","+33 1 42 22 59 74","01 42 22 59 74",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75007","1 rue Montalembert",,,,
17247,905,"pa/75/saint-vincent-de-paul","169103","Saint-Vincent de Paul","Paroisse",," ","secretariat.svp@orange.fr","+33148784747","http://www.paroissesvp.fr",,,"01 48 78 47 47","+33 1 48 78 47 47","01 48 78 47 47",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75010","5 rue de Belzunce",,,,
17248,905,"pa/75/saint-eloi","169049","Saint-Éloi","Paroisse",,"","steloi@steloi.com","+33143075565","http://www.steloi.com",,,"01 43 07 55 65","+33 1 43 07 55 65","01 43 07 55 65",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75012","1 place Maurice-de-Fontenay",,,,
17249,905,"pa/75/saint-etienne-du-mont","169051","Saint-Étienne du Mont","Paroisse",," ","paroisse@saintetiennedumont.fr","+33143541179","http://www.saintetiennedumont.fr",,,"01 43 54 11 79","+33 1 43 54 11 79","01 43 54 11 79",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75005","30 rue Descartes",,,,
17250,905,"pa/75/sainte-anne-de-la-butte-aux-cailles","169104","Sainte-Anne de la Butte-aux-Cailles","Paroisse",,"","secretariat@paroissesainteanne-paris.fr","+33145893473","http://www.paroissesainteanne-paris.fr",,,"01 45 89 34 73","+33 1 45 89 34 73","01 45 89 34 73",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75013","188 rue de Tolbiac",,,,
17251,905,"pa/75/sainte-claire","169105","Sainte-Claire","Paroisse",," ","sainteclaireparis@gmail.com","+33142021136","http://www.paris.catholique.fr/-sainte-claire-d-assise-.html",,,"01 42 02 11 36","+33 1 42 02 11 36","01 42 02 11 36",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","179 boulevard Sérurier",,,,
17252,905,"pa/75/sainte-clotilde","169107","Sainte-Clotilde","Paroisse",," ","secretariat@sainte-clotilde.com","+33144186260","http://www.sainte-clotilde.com",,,"01 44 18 62 60","+33 1 44 18 62 60","01 44 18 62 60",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75007","12 rue de Martignac",,,,
17253,905,"pa/75/sainte-colette-des-buttes-chaumont","169108","Sainte-Colette des Buttes-Chaumont","Paroisse",," ","sainte.colette@wanadoo.fr","+33142082418","http://www.paris.catholique.fr/-sainte-colette-des-buttes-chaumont-.html",,,"01 42 08 24 18","+33 1 42 08 24 18","01 42 08 24 18",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","14 allée Darius-Mihaud",,,,
17254,905,"pa/75/sainte-genevieve-des-grandes-carrieres","169110","Sainte-Geneviève des Grandes-Carrières","Paroisse",," ","stegenevieve@sfr.fr","+33153066539","http://www.paris.catholique.fr/-Sainte-Genevieve-des-Grandes,1201-.html",,,"01 53 06 65 39","+33 1 53 06 65 39","01 53 06 65 39",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","174 rue Championnet",,,,
17255,905,"pa/75/sainte-helene","169111","Sainte-Hélène","Paroisse",," ","paroissesaintehelene@wanadoo.fr","+33146061699","http://www.sainteheleneparis.catholique.fr",,,"01 46 06 16 99","+33 1 46 06 16 99","01 46 06 16 99",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","4 rue Esclangon",,,,
17256,905,"pa/75/sainte-jeanne-de-chantal","169112","Sainte-Jeanne de Chantal","Paroisse",," ","paroisse.chantal@wanadoo.fr","+33140711040","http://www.saintejeannedechantal.com",,,"01 40 71 10 40","+33 1 40 71 10 40","01 40 71 10 40",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75016","96 boulevard Murat",,,,
17257,905,"pa/75/sainte-marguerite","169113","Sainte-Marguerite","Paroisse",," ","secretariat@saintemargueriteparis.fr","+33143713424","http://www.saintemargueriteparis.fr",,,"01 43 71 34 24","+33 1 43 71 34 24","01 43 71 34 24",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75011","36 rue Saint-Bernard",,,,
17258,905,"pa/75/sainte-marie-des-batignolles","169114","Sainte-Marie des Batignolles","Paroisse",," ","paroisse@smb.paris","+33146275767","https://saintemariedesbatignolles.fr",,,"01 46 27 57 67","+33 1 46 27 57 67","01 46 27 57 67",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","77 place du Docteur-Félix-Lobligeois",,,,
17259,905,"pa/75/la-madeleine","169005","Sainte-Marie-Madeleine","Paroisse",," ","madln@orange.fr","+33144516900","http://www.eglise-lamadeleine.com",,,"01 44 51 69 00","+33 1 44 51 69 00","01 44 51 69 00",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75008","14 rue de Surène",,,,
17260,905,"pa/75/sainte-odile","169115","Sainte-Odile","Paroisse",," ","sainteodile75017@gmail.com","+33142271837","http://www.sainteodile.fr",,,"01 42 27 18 37","+33 1 42 27 18 37","01 42 27 18 37",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","2 avenue Stéphane-Mallarmé",,,,
17261,905,"pa/75/sainte-rosalie","169116","Sainte-Rosalie","Paroisse",," ","paroisse@sainte-rosalie.org","+33143313683","http://www.sainte-rosalie.org",,,"01 43 31 36 83","+33 1 43 31 36 83","01 43 31 36 83",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75013","50 boulevard Auguste-Blanqui",,,,
17262,905,"pa/75/la-trinite","169006","Sainte-Trinité","Paroisse",," ","contact@latriniteparis.com","+33148741277","http://latriniteparis.com",,,"01 48 74 12 77","+33 1 48 74 12 77","01 48 74 12 77",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75009","3 rue de la Trinité",,,,
17263,905,"pa/75/sainte-elisabeth","169109","Sainte-Élisabeth","Paroisse",," ","parste@aliceadsl.fr","+33149964910","http://www.sainteelisabethdehongrie.com",,,"01 49 96 49 10","+33 1 49 96 49 10","01 49 96 49 10",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75003","195 rue du Temple",,,,
17091,932,"ve/78/fourqueux-mareil","192029","Mareil Fourqueux","Groupement paroissial","Père Rémy HOUETTE"," ",,"+33134512965","http://www.paroissemareilfourqueux.fr/","http://lh3.googleusercontent.com/NtkExuXMabBekX17nK9Dvwi7HkZFYS9qjlSliyNM6-s0rcgg9V3VBXJzfZu_Ed2lvB9BELNG8Nn9v6WgXwreFvE",,"01 34 51 29 65","+33 1 34 51 29 65","01 34 51 29 65",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","FOURQUEUX",,"78112","4 bis rue de Saint Nom",,,,
